cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,measurement_id,sample_id,target_name,target_type,matrix,treatment_process,raw_value,value_min,value_max,mean_value,median_value,sd,se,unit,log_transformed,normalization_method,basis,detection_method,n_samples,time_point,before_after_status,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix,matrix_group,matrix_fraction,stage_or_timepoint,normalized_treatment_process,treatment_group,raw_unit,raw_unit_pre_normalized,normalized_unit,unit_family,normalized_value,conversion_applied,conversion_note,final_unit,numeric_handling_status,quantitative_synthesis_eligible,detection_status,lod_loq_value,lod_loq_unit,processing_stream,normalized_value_numeric,unit_track,analysis_log10_value,analysis_display_unit,gene_family,matrix_bucket,target_cohort,usable_for_log10_abundance_synthesis,abundance_outlier_flag
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1223,10.1016/j.envpol.2019.03.111,2019,M_002770,W0,tetO,ARG,influent,hybrid constructed wetland influent,7750000.0,,,,,,,copies/mL,No,none,absolute concentration,unclear,not reported,influent,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetO,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,hybrid constructed wetland influent,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,7750000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,7750000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.889301702506311,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1223,10.1016/j.envpol.2019.03.111,2019,M_002771,W0,qnrS,ARG,influent,hybrid constructed wetland influent,8410000.0,,,,,,,copies/mL,No,none,absolute concentration,unclear,not reported,influent,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,qnrS,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,hybrid constructed wetland influent,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,8410000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,8410000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.924795995797912,log10 copies/mL,qnr,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1223,10.1016/j.envpol.2019.03.111,2019,M_002772,W0,qnrD,ARG,influent,hybrid constructed wetland influent,38000.0,,,,,,,copies/mL,No,none,absolute concentration,unclear,not reported,influent,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,qnrD,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,hybrid constructed wetland influent,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,38000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,38000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.57978359661681,log10 copies/mL,qnr,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1225,10.1007/s11356-014-2800-4,2015,M_002774,W1,sul1,ARG,influent,constructed wetland,1970000.0,,,1970000.0,,,,copies/mL,No,unclear,water sample,qPCR,3,July 2013,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,constructed_wetland,nature_based_treatment,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,1970000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1970000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.294466226161593,log10 copies/mL,sul,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1225,10.1007/s11356-014-2800-4,2015,M_002775,W1,intI2,intI1_marker,influent,constructed wetland,8570000.0,,,8570000.0,,,,copies/mL,No,unclear,water sample,qPCR,not reported,not reported,unclear,text_only_gpt5.4mini,gpt-5.4-mini,,,,intI2,mobile genetic element marker,MGE,mge_marker,Yes,influent,liquid_influent,,,constructed_wetland,nature_based_treatment,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,8570000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,needs_value_scope_review,8570000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.932980821923199,log10 copies/mL,other,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1242,10.1016/j.jwpe.2025.108097,2025,M_002810,S2,intI1,intI1_marker,digestate,untreated control,8.5,,,8.5,,0.4,,log gene copies/mL,Yes,not normalized,absolute abundance,qPCR,3,before_treatment,before_treatment,text_only_gpt5.4mini,gpt-5.4-mini,,,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,digestate,sludge_processed,,,untreated control,unclear,log gene copies/mL,log gene copies/mL,log_copies_per_mL,log_abundance,8.5,No,,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,needs_value_scope_review,8.5,liquid_absolute_log10_copies_per_mL_equivalent,8.5,log10 copies/mL,intI1,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1242,10.1016/j.jwpe.2025.108097,2025,M_002811,S2,blaCTX,ARG,digestate,untreated control,5.9,,,5.9,,0.1,,log gene copies/mL,Yes,not normalized,absolute abundance,qPCR,3,before_treatment,before_treatment,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaCTX,,Unclear,gene_specific,Yes,digestate,sludge_processed,,,untreated control,unclear,log gene copies/mL,log gene copies/mL,log_copies_per_mL,log_abundance,5.9,No,,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,5.9,liquid_absolute_log10_copies_per_mL_equivalent,5.9,log10 copies/mL,bla,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1242,10.1016/j.jwpe.2025.108097,2025,M_002812,S2,sul1,ARG,digestate,untreated control,7.7,,,7.7,,0.1,,log gene copies/mL,Yes,not normalized,absolute abundance,qPCR,3,before_treatment,before_treatment,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,digestate,sludge_processed,,,untreated control,unclear,log gene copies/mL,log gene copies/mL,log_copies_per_mL,log_abundance,7.7,No,,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,7.7,liquid_absolute_log10_copies_per_mL_equivalent,7.7,log10 copies/mL,sul,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1277,10.1016/j.envres.2022.113741,2022,M_002847,not reported,macB,ARG,activated sludge,AAO-MBBR / AAO-MBR,12000.0,,,,,,,copies/L,No,not reported,not reported,metagenomics,not reported,not reported,treated,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,macB,macrolide resistance,ARG,gene_specific,Yes,activated_sludge,sludge_mixed_liquor,,,AAO-MBBR / AAO-MBR,unclear,copies/L,copies/L,copies_per_L,absolute_abundance_liquid,12.0,Yes,copies/L ÷ 1000 → copies/mL,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,12.0,liquid_absolute_log10_copies_per_mL_equivalent,1.0791812460476249,log10 copies/mL,erm,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1277,10.1016/j.envres.2022.113741,2022,M_002850,not reported,vanSD,ARG,activated sludge,AAO-MBBR / AAO-MBR,1200.0,,,,,,,copies/L,No,not reported,not reported,metagenomics,not reported,not reported,treated,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,vanSD,glycopeptide resistance,ARG,gene_specific,Yes,activated_sludge,sludge_mixed_liquor,,,AAO-MBBR / AAO-MBR,unclear,copies/L,copies/L,copies_per_L,absolute_abundance_liquid,1.2,Yes,copies/L ÷ 1000 → copies/mL,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1.2,liquid_absolute_log10_copies_per_mL_equivalent,0.0791812460476248,log10 copies/mL,other,sludge,gene_mge,Yes,extreme_liquid_log10_copies_mL
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1277,10.1016/j.envres.2022.113741,2022,M_002851,not reported,tetPB,ARG,activated sludge,AAO-MBBR / AAO-MBR,1100.0,,,,,,,copies/L,No,not reported,not reported,metagenomics,not reported,not reported,treated,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,tetPB,tetracycline resistance,ARG,gene_specific,Yes,activated_sludge,sludge_mixed_liquor,,,AAO-MBBR / AAO-MBR,unclear,copies/L,copies/L,copies_per_L,absolute_abundance_liquid,1.1,Yes,copies/L ÷ 1000 → copies/mL,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1.1,liquid_absolute_log10_copies_per_mL_equivalent,0.041392685158225,log10 copies/mL,tet,sludge,gene_mge,Yes,extreme_liquid_log10_copies_mL
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1324,10.1016/j.watres.2019.114906,2019,M_002866,S1,blaOXA10,ARG,secondary effluent,secondary treatment,7000000.0,,,,,,,copies mL/C0 1,No,not reported,absolute abundance,qPCR,1,June profile,before_treatment,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaOXA-10,beta-lactam resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,,,secondary treatment,unclear,copies mL/C0 1,copies/mL,copies_per_mL,absolute_abundance_liquid,7000000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,7000000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.845098040014257,log10 copies/mL,bla,secondary_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1405,10.1016/j.scitotenv.2016.12.063,2017,M_002906,S8,blaKPC-2,ARG,other,chlorinated disinfection effluent,1000.0,,,,,,,copies/mL,No,not reported,absolute abundance,qPCR,not reported,June 2016 / prior study referenced,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaKPC-2,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,,unclear,,,chlorinated disinfection effluent,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,1000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1000.0,liquid_absolute_log10_copies_per_mL_equivalent,3.0,log10 copies/mL,bla,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1405,10.1016/j.scitotenv.2016.12.063,2017,M_002907,S3,blaKPC-2,ARG,receiving water downstream,receiving river after WWTP discharge,1190.0,,,,,280.0,,copies/mL water,No,not reported,absolute abundance,qPCR,3,June 2016,after_treatment,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaKPC-2,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,receiving_water_downstream,receiving_water,,,receiving river after WWTP discharge,unclear,copies/mL water,copies/mL,copies_per_mL,absolute_abundance_liquid,1190.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1190.0,liquid_absolute_log10_copies_per_mL_equivalent,3.0755469613925306,log10 copies/mL,bla,other_known,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1405,10.1016/j.scitotenv.2016.12.063,2017,M_002911,S8,blaKPC-2,ARG,other,chlorinated disinfection effluent,100000.0,,,,,,,copies/mL,No,not reported,absolute abundance,qPCR,not reported,June 2016 / prior study referenced,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaKPC-2,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,,unclear,,,chlorinated disinfection effluent,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,100000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,100000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.0,log10 copies/mL,bla,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002912,S1,blaKPC-2,ARG,influent,WWTP,220000.0,,,220000.0,,80000.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaKPC-2,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,220000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,220000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.342422680822207,log10 copies/mL,bla,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002913,S7,blaKPC-2,ARG,final effluent,WWTP,1500.0,,,1500.0,,600.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaKPC-2,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,1500.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,1500.0,liquid_absolute_log10_copies_per_mL_equivalent,3.1760912590556813,log10 copies/mL,bla,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002914,S1,blaGES-1,ARG,influent,WWTP,950000.0,,,950000.0,,40000.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaGES-1,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,950000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,950000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.977723605288848,log10 copies/mL,bla,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002915,S7,blaGES-1,ARG,final effluent,WWTP,210000.0,,,210000.0,,40000.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaGES-1,beta-lactam resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,210000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,210000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.32221929473392,log10 copies/mL,bla,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002916,S1,blaIMP-1,ARG,influent,WWTP,280000.0,,,280000.0,,90000.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,influent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaIMP-1,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,280000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,280000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.447158031342219,log10 copies/mL,bla,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1406,10.1371/journal.pone.0156383,2016,M_002917,S7,blaIMP-1,ARG,final effluent,WWTP,140000.0,,,140000.0,,40000.0,,copies/ml water,No,not reported,absolute abundance,qPCR,triplicate,24 h composite sampling,effluent,text_only_gpt5.4mini,gpt-5.4-mini,,group_level_inferred_legacy,,blaIMP-1,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,WWTP,unclear,copies/ml water,copies/mL,copies_per_mL,absolute_abundance_liquid,140000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,140000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.146128035678238,log10 copies/mL,bla,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003076,,intI1,Unclear,APT,,340000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,340000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,340000000.0,liquid_absolute_log10_copies_per_mL_equivalent,8.531478917042255,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003082,,intI1,Unclear,AST,,81000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,81000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,81000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.9084850188786495,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003088,,intI1,Unclear,ATT,,80000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,80000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,80000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.903089986991944,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003094,,intI1,Unclear,all samples,,13000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,13000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,13000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.113943352306837,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003095,,intI1,Unclear,all samples,,910000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,group_level_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,910000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,910000000.0,liquid_absolute_log10_copies_per_mL_equivalent,8.959041392321094,log10 copies/mL,intI1,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0080,10.1007/s11356-022-18749-3,2022,M_003096,,intI1,Unclear,final effluent,,10000000,,,,,,,copies/mL,,,,,,,,vision_gpt5.4_production,,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,liquid_effluent,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_inferred,10000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.0,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0211,10.1016/j.watres.2022.118571,2022,M_003160,,sul1,Unclear,effluent,,7.5,,,,,,,log10 gene copies mL^-1,,,,,,,,vision_gpt5.4_production,,,group_level_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,liquid_effluent,,,,unclear,log10 gene copies mL^-1,log copies/mL,log_copies_per_mL,log_abundance,7.5,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,qualitative_caution,7.5,liquid_absolute_log10_copies_per_mL_equivalent,7.5,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
